,gold,characters,hypothesis,value
45895,Морская Авиация,МорскаяАвиация,Морская Авиация,56.18608093261719
70051,Сергей Лавочкин,СергейЛавочкин,Сергей Лавочкин,56.19126892089844
129862,полицейская семья,полицейскаясемья,полицейская семья,56.198787689208984
2256,Армейская Авиация,АрмейскаяАвиация,Армейская Авиация,56.202728271484375
87318,битцевский парк,битцевскийпарк,битцевский парк,56.20547866821289
127732,платная парковка,платнаяпарковка,платная парковка,56.23564147949219
46047,Морская Пехота,МорскаяПехота,Морская Пехота,56.276058197021484
46212,МосВОКУ,МосВОКУ,Мос ВОКУ,56.27912902832031
94376,день животных,деньживотных,день животных,56.3143424987793
59658,Почта России Фест,ПочтаРоссииФест,Почта России Фест,56.31794738769531
12175,Военное Образование,ВоенноеОбразование,Военное Образование,56.36297607421875
134110,почтовые ящики,почтовыеящики,почтовые ящики,56.36347961425781
27651,Дорожный Патруль,ДорожныйПатруль,Дорожный Патруль,56.38866424560547
93313,гувд москвы,гувдмосквы,гувд москвы,56.39710998535156
76274,Татьяна Устинова,ТатьянаУстинова,Татья на Устинова,56.40835952758789
76111,Танковые Войска,ТанковыеВойска,Танковые Войска,56.41624450683594
114805,мосфильмовская,мосфильмовская,мосфильмовская,56.42515563964844
128889,поклонная гора,поклоннаягора,поклонная гора,56.43025588989258
83173,Юмор МЧС,ЮморМЧС,Юмор МЧС,56.43330001831055
84530,автопробег,автопробег,авто пробег,56.46046829223633
32827,Кадровая Служба,КадроваяСлужба,Кадровая Служба,56.4949836730957
16985,ГУЭБиПК,ГУЭБиПК,ГУЭ БиПК,56.56263732910156
145761,спартакиада,спартакиада,спартаки ада,56.58696746826172
78845,Форум Итуруп,ФорумИтуруп,Форум Итуруп,56.639190673828125
127532,питер мы с тобой,питермыстобой,питермы стобой,56.65535354614258
136150,пресс служба,прессслужба,пресс служба,56.656585693359375
135746,преображенское,преображенское,преображенское,56.66699981689453
37783,Легенда МЧС,ЛегендаМЧС,Легенда МЧС,56.69148254394531
41173,Мария Усольцева,МарияУсольцева,Мария Усольцева,56.73078536987305
161413,Ил 76 МД,Ил76МД,Ил 76МД,56.83359909057617
989,Азербайджан,Азербайджан,Азербайджан,56.880252838134766
30541,Индивидуальное,Индивидуальное,Индивидуальное,56.88414001464844
146124,спецгашение,спецгашение,спецгашение,56.9217529296875
86895,бескудниково,бескудниково,бес кудниково,56.93998718261719
81663,Читаем с Почтой,ЧитаемсПочтой,Читаем с Почтой,56.95843505859375
5796,Бородинское Сражение,БородинскоеСражение,Бородинское Сражение,57.06150817871094
105160,каталог подарков,каталогподарков,каталог подарков,57.093421936035156
148454,товарищ сухов,товарищсухов,товарищ сухов,57.09349060058594
37129,Кубок Гагарина,КубокГагарина,Кубок Гагарина,57.10293197631836
85136,азартные игры,азартныеигры,азартные игры,57.109649658203125
104530,кадровая служба,кадроваяслужба,кадровая служба,57.11076354980469
49722,Ночь Музеев,НочьМузеев,Ночь Музеев,57.11985397338867
19397,Дальняя Авиация,ДальняяАвиация,Дальняя Авиация,57.14154052734375
67753,СКРЦ МЧС России,СКРЦМЧСРоссии,СКРЦМЧС России,57.168434143066406
52558,Отзывы Клиентов,ОтзывыКлиентов,Отзывы Клиентов,57.180763244628906
82972,Южная Осетия,ЮжнаяОсетия,Южная Осетия,57.18492126464844
52366,Ответы На Вопросы,ОтветыНаВопросы,Ответы На Вопросы,57.22378921508789
60597,Почта объясняет,Почтаобъясняет,Почта объясняет,57.23512649536133
99631,завтра была война,завтрабылавойна,завтра была война,57.32566452026367
119853,новоконюшенный,новоконюшенный,ново конюшенный,57.33335494995117
61497,Почтовые Названия,ПочтовыеНазвания,Почтовые Названия,57.338958740234375
69757,Селфи с мамой,Селфисмамой,Селфис мамой,57.341552734375
115819,музей почты,музейпочты,музей почты,57.35188674926758
26595,Династии МЧС,ДинастииМЧС,Династии МЧС,57.36830520629883
144381,снова в школу,сновавшколу,снова вшколу,57.37047576904297
78319,Услуги Почты,УслугиПочты,Услуги Почты,57.373008728027344
61712,Почтовые Профессии,ПочтовыеПрофессии,Почтовые Профессии,57.379638671875
99802,загранпаспорт,загранпаспорт,загран паспорт,57.4320182800293
92446,голубиная почта,голубинаяпочта,голубиная почта,57.43238067626953
67924,СМИ об МЧС,СМИобМЧС,СМИ обМЧС,57.45020294189453
28203,Журнал Содружество,ЖурналСодружество,Журнал Содружество,57.45509338378906
115075,мототранспорт,мототранспорт,мототранспорт,57.46255874633789
126511,письма любимым,письмалюбимым,письма любимым,57.47654724121094
119081,нелепые законы,нелепыезаконы,нелепые законы,57.545677185058594
3602,Балтийский Флот,БалтийскийФлот,Балтийский Флот,57.55546569824219
120377,новый сайт Почты,новыйсайтПочты,новый сайт Почты,57.586063385009766
164840,ОИС _ Янтарь,ОИС_Янтарь,ОИС_Янтарь,57.586734771728516
23272,День Российской Почты,ДеньРоссийскойПочты,День Российской Почты,57.62907409667969
12421,Военное Ралли,ВоенноеРалли,Военное Ралли,57.651493072509766
149833,улицы героев,улицыгероев,улицы героев,57.70083236694336
36300,Космические Войска,КосмическиеВойска,Космические Войска,57.78748321533203
67596,САМОСПАСЕНИЕ,САМОСПАСЕНИЕ,САМОСПАСЕНИЕ,57.93190383911133
116730,нагатинский затон,нагатинскийзатон,нагатинский за тон,57.93671417236328
35575,Конкурс МЧС,КонкурсМЧС,Конкурс МЧС,57.936737060546875
165247,Парад Победы 2017,ПарадПобеды2017,Парад Победы 2017,57.97309112548828
83678,автозапчасти,автозапчасти,авто запчасти,57.98323059082031
21774,День Космонавтики,ДеньКосмонавтики,День Космон автики,57.992919921875
53435,Памятка МЧС,ПамяткаМЧС,Памятка МЧС,57.99506759643555
91746,герои среди нас,героисрединас,герои срединас,58.027305603027344
118873,незамерзайка,незамерзайка,не замер зайка,58.04999542236328
122120,ограничение движения,ограничениедвижения,ограничение движения,58.051300048828125
47074,Моя Полиция Моя Россия,МояПолицияМояРоссия,Моя Полиция Моя Россия,58.0545539855957
29490,Звезда Спасения,ЗвездаСпасения,Звезда Спасения,58.0682487487793
138938,розыгрыш,розыгрыш,розыгрыш,58.06966781616211
8959,Видеоэкскурсия,Видеоэкскурсия,Видео экскурсия,58.08617401123047
85414,алтуфьево,алтуфьево,алтуфьево,58.1035270690918
96988,детский отдых,детскийотдых,детский отдых,58.125308990478516
22923,День Российской Печати,ДеньРоссийскойПечати,День Российской Печати,58.139007568359375
53294,ПСС Строгино,ПСССтрогино,ПСССтрогино,58.152130126953125
38946,Лыжный Переход,ЛыжныйПереход,Лыжный Переход,58.15703582763672
142716,семья в погонах,семьявпогонах,семья в погонах,58.16647720336914
55349,Поддельные Документы,ПоддельныеДокументы,Поддельные Документы,58.17195129394531
34678,Коммунальная Авария,КоммунальнаяАвария,Коммунальная Авария,58.187618255615234
169425,истоки руси 2016,истокируси2016,истокируси 2016,58.2037353515625
158730,Бескозырка 2018,Бескозырка2018,Беско зырка 2018,58.21840286254883
79011,Фото дня МЧС,ФотодняМЧС,Фото дня МЧС,58.234039306640625
49230,Новокузнецк,Новокузнецк,Новоку знецк,58.24410629272461
7709,Великий Новгород,ВеликийНовгород,Великий Новгород,58.24839782714844
139693,роскомнадзор,роскомнадзор,роском надзор,58.24946212768555
143599,скоро в школу,скоровшколу,скоров школу,58.30573272705078
18263,Горная Подготовка,ГорнаяПодготовка,Горная Подготовка,58.3079948425293
152271,цитаты великих,цитатывеликих,цитаты великих,58.36800003051758
96699,детские письма,детскиеписьма,детские письма,58.41901779174805
144496,соболь Феликс,собольФеликс,соболь Феликс,58.43433380126953
149177,троллейбус,троллейбус,троллейбус,58.49311447143555
167847,Цифра _ дня,Цифра_дня,Цифра_дня,58.520263671875
105020,карт максимум,картмаксимум,карт максимум,58.53435516357422
131796,почта в искусстве,почтавискусстве,почта вискусстве,58.548065185546875
76848,Терлецкий парк,Терлецкийпарк,Терлецкий парк,58.56827163696289
105841,киберпреступность,киберпреступность,кибер преступность,58.591243743896484
122904,орден Мужества,орденМужества,орден Мужества,58.6025505065918
83070,Южное Бутово,ЮжноеБутово,Южное Бутово,58.633819580078125
152669,черная пятница,чернаяпятница,черная пятница,58.66228103637695
33572,Киберпонедельник,Киберпонедельник,Кибер по недельник,58.71467590332031
99194,европротокол,европротокол,евро протокол,58.81810760498047
112120,мвд якутии,мвдякутии,мвдя кутии,58.865360260009766
73231,Социальное Развитие,СоциальноеРазвитие,Социальное Развитие,58.896034240722656
150687,фильтры для воды,фильтрыдляводы,фильтры для воды,58.89847946166992
37470,Кёнигсберг,Кёнигсберг,Кёниг сберг,58.89855194091797
79289,Ханты Мансийск,ХантыМансийск,Ханты Мансийск,58.92046356201172
71771,Снова В Школу,СноваВШколу,Снова В Школу,58.92050552368164
45006,Мобильное Приложение,МобильноеПриложение,Мобильное Приложение,58.943260192871094
2800,Архивные Материалы,АрхивныеМатериалы,Архивные Материалы,58.9822998046875
83248,Я Буду Рядом,ЯБудуРядом,ЯБуду Рядом,59.0397834777832
48482,Никас Сафронов,НикасСафронов,Никас Сафронов,59.07619857788086
87976,бонни и клайд,боннииклайд,боннии клайд,59.218040466308594
119428,нет коррупции,неткоррупции,нет коррупции,59.23166275024414
108080,королевская почта,королевскаяпочта,королевская почта,59.24657440185547
78181,Уолт Дисней,УолтДисней,Уолт Дисней,59.306861877441406
110043,лига чемпионов,лигачемпионов,лига чемпионов,59.31246566772461
65269,Ракетные Войска,РакетныеВойска,Ракетные Войска,59.33734893798828
85105,агз мчс,агзмчс,агз мчс,59.370872497558594
74570,Стокгольм,Стокгольм,С ток гольм,59.372718811035156
4213,Береговые Войска,БереговыеВойска,Береговые Войска,59.37822723388672
128082,подарки близким,подаркиблизким,подарки близким,59.41712188720703
34331,Коллегия МОРФ,КоллегияМОРФ,Коллегия МОРФ,59.4280891418457
144278,снова В школу,сноваВшколу,снова Вшколу,59.45683288574219
74913,Страж Порядка,СтражПорядка,СтражПорядка,59.57115173339844
63761,Представитель Президента,ПредставительПрезидента,Представитель Президента,59.5741081237793
66331,Рос патриот,Роспатриот,Р о спатри от,59.62831115722656
154737,южнопортовый,южнопортовый,южно портовый,59.64324951171875
126627,письма о любви,письмаолюбви,письмао любви,59.81199264526367
139556,роман с полицией,романсполицией,романс полицией,59.84586715698242
161143,Золотая Маска 2018,ЗолотаяМаска2018,Золотая Маска 2018,59.88554382324219
81513,Читаем С Почтой,ЧитаемСПочтой,Читаем С Почтой,59.89637756347656
48315,Нижний Новгород,НижнийНовгород,Нижний Новгород,59.92965316772461
91928,гибридная почта,гибриднаяпочта,гибридная почта,59.947906494140625
44037,Милицейская Волна,МилицейскаяВолна,Милицейская Волна,59.99385452270508
107548,конструктивизм,конструктивизм,конструктив изм,59.99584197998047
168264,Щит И Лира 2017,ЩитИЛира2017,Щит И Лира 2017,60.03595733642578
110641,лосиноостровский,лосиноостровский,лосино островский,60.045867919921875
113151,методика обучения,методикаобучения,методика обучения,60.08224868774414
71157,Сми Об МЧС,СмиОбМЧС,Сми ОбМЧС,60.09684753417969
47456,Музыкальная пауза,Музыкальнаяпауза,Музыкальная пауза,60.293582916259766
77486,Тренировка МЧС,ТренировкаМЧС,Тренировка МЧС,60.315574645996094
89378,ветеран мвд,ветеранмвд,ветеранм вд,60.32475280761719
105665,киберпонедельник,киберпонедельник,кибер по недельник,60.36277770996094
116345,муха цокотуха,мухацокотуха,мухацо котуха,60.37736892700195
6786,Ведомственные СМИ,ВедомственныеСМИ,Ведомственные СМИ,60.38241958618164
53094,ПГРК Тополь,ПГРКТополь,ПГРК Тополь,60.41336441040039
21990,День Миротворцев,ДеньМиротворцев,День Мир отворцев,60.421566009521484
142572,селфи с мамой,селфисмамой,селфис мамой,60.43059158325195
117213,найден ребенок,найденребенок,найден ребенок,60.48168182373047
854,Адмирал Трибуц,АдмиралТрибуц,Адмирал Трибуц,60.488861083984375
47247,Музыкальная Пауза,МузыкальнаяПауза,Музыкальная Пауза,60.56013107299805
108687,красноярский край,красноярскийкрай,красноярскийкрай,60.614646911621094
72000,Современные Технологии,СовременныеТехнологии,Современные Технологии,60.61854553222656
102817,импрессионизм,импрессионизм,импрессион изм,60.629180908203125
90763,вузы МЧС,вузыМЧС,вузы МЧС,60.63840103149414
47895,НА ЛАБУТЕНАХ,НАЛАБУТЕНАХ,НАЛАБУТЕНАХ,60.673622131347656
39626,МЧС интересное,МЧСинтересное,МЧС интересное,60.673797607421875
87694,боевая подготовка,боеваяподготовка,боевая подготовка,60.6893424987793
41000,Маленький Принц,МаленькийПринц,Маленький Принц,60.76906967163086
70360,Скорая Помощь,СкораяПомощь,С корая Помощь,60.77730941772461
160913,Золотая Маска 2017,ЗолотаяМаска2017,Золотая Маска 2017,60.78669738769531
14105,Вопрос дня МЧС,ВопросдняМЧС,Вопрос дня МЧС,60.7943000793457
39756,МЧС конкурс,МЧСконкурс,МЧС конкурс,60.80445098876953
69845,Семилетняя Война,СемилетняяВойна,Семилетняя Война,60.80895233154297
85730,ангельская почта,ангельскаяпочта,ангельская почта,60.817298889160156
18584,Гос оборон заказ,Гособоронзаказ,Гособорон заказ,60.88175964355469
37864,Летная Подготовка,ЛетнаяПодготовка,Летная Подготовка,60.89024353027344
94168,день гибдд,деньгибдд,деньгибдд,60.89888000488281
171308,цифра _ дня,цифра_дня,цифра_дня,60.93977737426758
111017,лучший участковый,лучшийучастковый,лучший участковый,61.0279426574707
119675,новогодняя почта,новогодняяпочта,новогодняя почта,61.036888122558594
36874,Крещение Господне,КрещениеГосподне,Крещение Господне,61.04530334472656
142379,северное тушино,северноетушино,северное тушино,61.08358383178711
105461,квартирная кража,квартирнаякража,квартирная кража,61.087947845458984
118130,народный участковый,народныйучастковый,народный участковый,61.102210998535156
141742,северное бутово,северноебутово,северное бутово,61.173057556152344
45684,Монгол Шуудан,МонголШуудан,Монгол Шуудан,61.19783401489258
1158,Аквабайк Спас,АквабайкСпас,Аква байк Спас,61.29210662841797
95122,день космонавтики,денькосмонавтики,день космон автики,61.444461822509766
129590,полицейская династия,полицейскаядинастия,полицейская династия,61.464378356933594
144978,сопрано магия,сопраномагия,сопрано магия,61.51279830932617
50744,Оперативное Событие,ОперативноеСобытие,Оперативное Событие,61.552703857421875
154648,южное тушино,южноетушино,южное тушино,61.564334869384766
146430,спортивный праздник,спортивныйпраздник,спортивный праздник,61.56735610961914
103616,интернет безопасность,интернетбезопасность,интернет безопасность,61.59457015991211
105313,квадрокоптер,квадрокоптер,квад рокоптер,61.74767303466797
127064,письмо в бутылке,письмовбутылке,письмов бутылке,61.79612731933594
131352,посткроссинг,посткроссинг,пост к россинг,61.84274673461914
61952,Почтовый Блогер,ПочтовыйБлогер,Почтовый Блогер,61.857635498046875
25231,День пожилого человека,Деньпожилогочеловека,День пожилого человека,61.89824676513672
168343,амурская осень 2017,амурскаяосень2017,амурская осень 2017,61.950950622558594
111239,любимый учитель,любимыйучитель,любимый учитель,61.96681213378906
74295,Сталинградская Битва,СталинградскаяБитва,Сталинградская Битва,62.03067398071289
52865,Открытка Шерлока,ОткрыткаШерлока,Открытка Шерлока,62.035648345947266
134664,почтовый транспорт,почтовыйтранспорт,почтовый транспорт,62.04969787597656
134247,почтовый блогер,почтовыйблогер,почтовый блогер,62.0938720703125
52154,Отборочные Этапы,ОтборочныеЭтапы,Отборочные Этапы,62.126564025878906
9540,Владимир Колокольев,ВладимирКолокольев,Владимир Колокольев,62.13969421386719
13656,Волонтеры Победы,ВолонтерыПобеды,Волонтеры Победы,62.25367736816406
31036,Инженерные Войска,ИнженерныеВойска,Инженерные Войска,62.26327133178711
4996,Боевая Подготовка,БоеваяПодготовка,Боевая Подготовка,62.266761779785156
96832,детские рисунки,детскиерисунки,детские рисунки,62.26874542236328
128265,подготовка к школе,подготовкакшколе,подготов как школе,62.272518157958984
139339,розыск отправлений,розыскотправлений,розыскот правлений,62.29717254638672
26700,Династии Пожарных,ДинастииПожарных,Династии Пожарных,62.358985900878906
135962,пресс конференция,прессконференция,пресс конференция,62.385467529296875
26050,Десантный Взвод,ДесантныйВзвод,Десантный Взвод,62.389556884765625
47765,Мэрилин Монро,МэрилинМонро,Мэрилин Монро,62.39821243286133
103281,интересно о почте,интересноопочте,интересно опочте,62.419883728027344
115460,моя полиция моя россия,мояполициямояроссия,моя полициямоя россия,62.6144905090332
85258,академия МЧС,академияМЧС,академия МЧС,62.6181755065918
38493,Лучший По Профессии,ЛучшийПоПрофессии,Лучший По Профессии,62.6226692199707
138749,ретро автомобиль,ретроавтомобиль,ретро автом обиль,62.637760162353516
158880,Боевое братство 2017,Боевоебратство2017,Боевое братство 2017,62.640220642089844
676,Адмирал Кузнецов,АдмиралКузнецов,Адмирал Кузнецов,62.641597747802734
151323,хорошево мневники,хорошевомневники,хороше во мневники,62.653987884521484
69429,Селекторное Совещание,СелекторноеСовещание,Селекторное Совещание,62.74333572387695
14653,Восточно Прусская Операция,ВосточноПрусскаяОперация,Восточно Прусская Операция,62.753658294677734
60411,Почтальон Пэт,ПочтальонПэт,Почталь он Пэт,62.792938232421875
169593,лучший водитель 2015,лучшийводитель2015,лучший водитель 2015,62.80439758300781
77942,Указ Президента,УказПрезидента,У каз Президента,62.82960510253906
7900,Великий Устюг,ВеликийУстюг,Великий Устюг,62.83011245727539
56677,Покорители Стихий,ПокорителиСтихий,Покорители Стихий,62.879791259765625
81097,Черноморский Флот,ЧерноморскийФлот,Черноморский Флот,62.89339828491211
70997,Случай На Службе,СлучайНаСлужбе,Случай На Службе,62.95185470581055
119232,необычная почта,необычнаяпочта,не обычная почта,62.96138000488281
111993,мвд татарстана,мвдтатарстана,мвдтатарстана,62.996124267578125
135134,правовая подготовка,правоваяподготовка,правовая подготовка,63.01829528808594
88233,бутылочная почта,бутылочнаяпочта,бутылочная почта,63.03147888183594
84221,автомотоклуб,автомотоклуб,автом от оклуб,63.074806213378906
94857,день защиты детей,деньзащитыдетей,день защиты детей,63.107513427734375
71500,Снайперский Рубеж,СнайперскийРубеж,Снайперский Рубеж,63.144508361816406
131260,пост О почте,постОпочте,пос тОпочте,63.162864685058594
3030,Архитектора Власова,АрхитектораВласова,Архитектора Власова,63.197505950927734
35963,Корабельная Авиация,КорабельнаяАвиация,Корабельная Авиация,63.21531677246094
98322,друзья по переписке,друзьяпопереписке,друзья по переписке,63.21830749511719
166234,Санкт _ Петербург,Санкт_Петербург,Санкт_Петербург,63.31777572631836
12873,Военные Конструкторы,ВоенныеКонструкторы,Военные Конструкторы,63.35919952392578
77743,Тюменское ПКУ,ТюменскоеПКУ,Тюменское ПКУ,63.463985443115234
118012,наркоторговцы,наркоторговцы,нарко торговцы,63.510066986083984
157694,8 марта в каждый дом,8мартавкаждыйдом,8 марта вкаждый дом,63.53904724121094
132052,почта в литературе,почтавлитературе,почта в литературе,63.80195617675781
28460,Завтра Была Война,ЗавтраБылаВойна,Завтра Была Война,63.82167053222656
101191,знаменитые письма,знаменитыеписьма,знаменитые письма,63.920021057128906
6482,ВСРФ за неделю,ВСРФзанеделю,ВСРФ за неделю,64.00282669067383
136996,пропавшие без вести,пропавшиебезвести,пропавшие безвести,64.045654296875
28665,Загадочный Шерлок,ЗагадочныйШерлок,Загадочный Шерлок,64.08456802368164
95406,день народного единства,деньнародногоединства,день народного единства,64.1605224609375
123044,орехово борисово,ореховоборисово,орехов оборисово,64.20296859741211
133921,почтовые рекорды,почтовыерекорды,почтовые рекорды,64.23100662231445
4757,Блокада Ленинграда,БлокадаЛенинграда,Блокада Ленинграда,64.29958724975586
132704,почта россии поздравляет,почтароссиипоздравляет,почта россии поздравляет,64.40972518920898
8814,Взятие Измаила,ВзятиеИзмаила,Взятие Измаила,64.4644889831543
9800,Владимир Колокольцев,ВладимирКолокольцев,Владимир Колокольцев,64.55334854125977
12545,Военные Атташе,ВоенныеАтташе,Военные Ат таше,64.58725357055664
80406,Чемпионате Европы,ЧемпионатеЕвропы,Чемпионате Европы,64.634033203125
14270,Воспитание Молодежи,ВоспитаниеМолодежи,Воспитание Молодежи,64.68048095703125
106255,князь Владимир,князьВладимир,князь Владимир,64.68363189697266
37658,Лайфхак МЧС,ЛайфхакМЧС,Лайфхак МЧС,64.71837997436523
153250,читающий школьник,читающийшкольник,читающий школьник,64.8345718383789
92678,госавтоинспекция,госавтоинспекция,гос авто инспекция,64.85695266723633
75789,Так Начиналась Война,ТакНачиналасьВойна,Так Начиналась Война,64.91001892089844
31805,Исторические Реконструкции,ИсторическиеРеконструкции,Исторические Реконструкции,64.91361236572266
116009,музыкальная пауза,музыкальнаяпауза,музыкальная пауза,65.06875610351562
162311,Лучший Водитель 2017,ЛучшийВодитель2017,Лучший Водитель 2017,65.0907974243164
109664,леонид якубович,леонидякубович,леони дякубович,65.09159851074219
5205,Боевая Экипировка,БоеваяЭкипировка,Боевая Экипировка,65.25658416748047
151962,цветочный патруль,цветочныйпатруль,цветочный патруль,65.26351928710938
106863,конкурс Почты России,конкурсПочтыРоссии,конкурс Почты России,65.27030181884766
17639,Год Культуры МЧС,ГодКультурыМЧС,Год Культуры МЧС,65.29817199707031
148812,трамвайная почта,трамвайнаяпочта,трам вайная почта,65.3080062866211
75229,Сухопутные Войска,СухопутныеВойска,Сухопутные Войска,65.56265258789062
107158,конкурс почты россии,конкурспочтыроссии,конкурс почты россии,65.67591857910156
54711,Пилотажные Группы,ПилотажныеГруппы,Пилотажные Группы,65.68508911132812
37550,ЛАЙФХАК МЧС,ЛАЙФХАКМЧС,ЛАЙФХАКМЧС,65.72209930419922
72862,Соревнования МЧС,СоревнованияМЧС,Соревнования МЧС,65.75896453857422
100095,западное дегунино,западноедегунино,западное дегунино,65.78315734863281
39337,МЕДИА ПОЛИЦИЯ,МЕДИАПОЛИЦИЯ,МЕДИАПОЛИЦИЯ,65.7936019897461
4389,Бессмертный Полк,БессмертныйПолк,Бессмертный Полк,65.88162231445312
102051,золотая молодежь,золотаямолодежь,золотая молодежь,65.89274597167969
66537,Ростов на Дону,РостовнаДону,Ростов на Дону,65.89608764648438
82390,Эльбрусское Кольцо,ЭльбрусскоеКольцо,Эльбрусское Кольцо,65.94790649414062
155027,я учусь в МЧС,яучусьвМЧС,яучусь в МЧС,65.98209381103516
12682,Военные Инженеры,ВоенныеИнженеры,Военные Инженеры,65.98634338378906
103905,интернет шопинг,интернетшопинг,интернет шопинг,66.02174377441406
93521,девушки в погонах,девушкивпогонах,девушки в погонах,66.09024047851562
59497,Почта России В театре,ПочтаРоссииВтеатре,Почта России В театре,66.12124633789062
145398,софьи ковалевской,софьиковалевской,софьиковалевской,66.21954345703125
96101,день пожилого человека,деньпожилогочеловека,день пожилого человека,66.23847198486328
167956,Чёрная Пятница 2017,ЧёрнаяПятница2017,Чёрная Пятница 2017,66.33618927001953
20166,День Воинской Славы,ДеньВоинскойСлавы,День Воинской Славы,66.42894744873047
17825,Год Пожарной Охраны,ГодПожарнойОхраны,Год Пожарной Охраны,66.43647766113281
161809,Киберпонедельник 2018,Киберпонедельник2018,Кибер по недельник 2018,66.48242950439453
30699,Инженерное Обеспечение,ИнженерноеОбеспечение,Инженерное Обеспечение,66.59910583496094
147352,сумка почтальона,сумкапочтальона,сумка почтальона,66.60334777832031
160090,Взаимодействие 2017,Взаимодействие2017,В за и модействие 2017,66.60440063476562
15253,Всемирный День Почты,ВсемирныйДеньПочты,Всемирный День Почты,66.61056518554688
22150,День Народного Единства,ДеньНародногоЕдинства,День Народного Единства,66.68994903564453
88793,варшавское шоссе,варшавскоешоссе,варшавское шоссе,66.72509765625
87104,бирюлево восточное,бирюлевовосточное,бирюлево восточное,66.75900268554688
64647,Пятерка Безопасности,ПятеркаБезопасности,Пятерка Безопасности,66.91667175292969
19916,Девушки В Погонах,ДевушкиВПогонах,Девушки В Погонах,67.1248779296875
58914,Почта Джульетты,ПочтаДжульетты,Почта Джульет ты,67.13288879394531
124439,открытка из осени,открыткаизосени,открытка из осени,67.1760025024414
66195,Рос молодежь,Росмолодежь,Р ос молодежь,67.18510437011719
102229,золотой граммофон,золотойграммофон,золотой граммофон,67.33537292480469
20671,День Героев Отечества,ДеньГероевОтечества,День Герое в Отечества,67.42655944824219
159140,Боевое содружество 2017,Боевоесодружество2017,Боевое содружество 2017,67.44718933105469
141923,северное измайлово,северноеизмайлово,северное из майлово,67.45763397216797
21478,День Защиты Детей,ДеньЗащитыДетей,День Защиты Детей,67.53739929199219
43259,Международные Учения,МеждународныеУчения,Между народные Учения,67.57356262207031
133105,почтовое вдохновение,почтовоевдохновение,почтовое в дохновение,67.58184051513672
24683,День защитника Отечества,ДеньзащитникаОтечества,День защитника Отечества,67.58267974853516
60012,Почта России на МАКСе,ПочтаРоссиинаМАКСе,Почта России на МАКСе,67.74537658691406
127221,письмо деду морозу,письмодедуморозу,письмоде думорозу,67.8624267578125
153978,экскурсия почты,экскурсияпочты,экскурсия почты,67.89411926269531
122653,онлайн шоппинг,онлайншоппинг,онлайнш оппинг,67.94808959960938
33248,Каспийская Флотилия,КаспийскаяФлотилия,Каспийская Флотилия,68.05943298339844
70742,Служба По Контракту,СлужбаПоКонтракту,Служба По Контракту,68.1238784790039
170800,новослободская 45,новослободская45,ново слободская 45,68.20530700683594
66413,Ростов На Дону,РостовНаДону,Ростов На Дону,68.43533325195312
160585,Защитники Дружбы 2017,ЗащитникиДружбы2017,Защитники Дружбы 2017,68.472900390625
23617,День Святого Валентина,ДеньСвятогоВалентина,День Святого Валентина,68.49822235107422
61308,Почтовые Любимцы,ПочтовыеЛюбимцы,Почтовые Любимцы,68.61253356933594
58093,Помоги Не Касаясь,ПомогиНеКасаясь,Помоги Не Касаясь,68.84986114501953
145891,спасибо почтальону,спасибопочтальону,спасибо почтальону,68.88933563232422
149573,уголовный розыск,уголовныйрозыск,уголовный розыск,68.90562438964844
142133,северное медведково,северноемедведково,северное медведково,69.09880065917969
1409,Алиса в Стране Чудес,АлисавСтранеЧудес,Алисав Стране Чудес,69.15286254882812
98535,дтп бауманская,дтпбауманская,дтпбауманская,69.23978424072266
7234,Великая Отечественная война,ВеликаяОтечественнаявойна,Великая Отечественная война,69.61376190185547
72511,Созвездие Мужества,СозвездиеМужества,Соз вездие Мужества,69.74113464355469
154391,эта музыка будет вечной,этамузыкабудетвечной,эта музыка будет вечной,69.90383911132812
1666,Алиса в стране чудес,Алисавстранечудес,Алиса встране чудес,70.11434936523438
29861,Золотой Граммофон,ЗолотойГраммофон,Золотой Граммофон,70.35264587402344
11153,Военная Энциклопедия,ВоеннаяЭнциклопедия,Военная Энциклопедия,70.54847717285156
114007,мой любимый пожарный,мойлюбимыйпожарный,мой любимый пожарный,70.74662780761719
121554,обязательно к просмотру,обязательнокпросмотру,обязательнок просмотру,70.77067565917969
15551,Всемирный почтовый союз,Всемирныйпочтовыйсоюз,Всемирный почтовый союз,70.84944152832031
3346,БЕЗОПАСНОСТЬ ЭТО,БЕЗОПАСНОСТЬЭТО,БЕЗОПАСНОСТЬЭТО,70.85733795166016
73704,Спасение Утопающего,СпасениеУтопающего,Спасение Уто пающего,70.96686553955078
21098,День Защитника Отечества,ДеньЗащитникаОтечества,День Защитника Отечества,70.97257995605469
143985,снеговики на флаконе,снеговикинафлаконе,снеговики на флаконе,71.08955383300781
67168,Русско Турецкая Война,РусскоТурецкаяВойна,Русско Турецкая Война,71.09298706054688
9128,Висло Одерская Операция,ВислоОдерскаяОперация,Висло Одерская Операция,71.103515625
51346,Оренбургское ПКУ,ОренбургскоеПКУ,Оренбургское ПКУ,71.13925170898438
32516,Ищу Своего Героя,ИщуСвоегоГероя,Ищу Своего Героя,71.23199462890625
38738,Лучший Урок Письма,ЛучшийУрокПисьма,Лучший Урок Письма,71.4014892578125
16581,Вызов Спасика Принят,ВызовСпасикаПринят,Вызов Спасика Принят,71.464599609375
